16.100 	 -64.671 	 61.063 
16.150 	 -64.575 	 61.055 
16.200 	 -64.480 	 61.047 
16.250 	 -64.384 	 61.038 
16.300 	 -64.289 	 61.030 
16.350 	 -64.195 	 61.022 
16.400 	 -64.100 	 61.014 
16.450 	 -64.006 	 61.005 
16.500 	 -63.912 	 60.997 
16.550 	 -63.819 	 60.989 
16.600 	 -63.725 	 60.981 
16.650 	 -63.632 	 60.973 
16.700 	 -63.539 	 60.965 
16.750 	 -63.447 	 60.957 
16.800 	 -63.355 	 60.949 
16.850 	 -63.263 	 60.941 
16.900 	 -63.171 	 60.933 
16.950 	 -63.080 	 60.925 
17.000 	 -62.989 	 60.918 
17.050 	 -62.898 	 60.910 
17.100 	 -62.807 	 60.902 
17.150 	 -62.717 	 60.894 
17.200 	 -62.627 	 60.887 
17.250 	 -62.537 	 60.879 
17.300 	 -62.447 	 60.871 
17.350 	 -62.358 	 60.864 
17.400 	 -62.269 	 60.856 
17.450 	 -62.180 	 60.849 
17.500 	 -62.092 	 60.841 
17.550 	 -62.004 	 60.833 
17.600 	 -61.916 	 60.826 
17.650 	 -61.828 	 60.819 
17.700 	 -61.741 	 60.811 
17.750 	 -61.654 	 60.804 
17.800 	 -61.567 	 60.797 
17.850 	 -61.480 	 60.789 
17.900 	 -61.394 	 60.782 
17.950 	 -61.308 	 60.775 
18.000 	 -61.222 	 60.767 
