134.500 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.550 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.600 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.650 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.700 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.750 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.800 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.850 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.900 	 0.0 	0.046 	0.318 	0.053 	0.595 	
134.950 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.000 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.050 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.100 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.150 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.200 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.250 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.300 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.350 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.400 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.450 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.500 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.550 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.600 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.650 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.700 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.750 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.800 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.850 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.900 	 0.0 	0.046 	0.318 	0.053 	0.595 	
135.950 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.000 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.050 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.100 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.150 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.200 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.250 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.300 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.350 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.400 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.450 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.500 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.550 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.600 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.650 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.700 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.750 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.800 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.850 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.900 	 0.0 	0.046 	0.318 	0.053 	0.595 	
136.950 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.000 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.050 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.100 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.150 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.200 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.250 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.300 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.350 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.400 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.450 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.500 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.550 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.600 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.650 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.700 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.750 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.800 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.850 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.900 	 0.0 	0.046 	0.318 	0.053 	0.595 	
137.950 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.000 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.050 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.100 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.150 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.200 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.250 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.300 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.350 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.400 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.450 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.500 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.550 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.600 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.650 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.700 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.750 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.800 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.850 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.900 	 0.0 	0.046 	0.318 	0.053 	0.595 	
138.950 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.000 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.050 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.100 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.150 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.200 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.250 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.300 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.350 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.400 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.450 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.500 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.550 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.600 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.650 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.700 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.750 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.800 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.850 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.900 	 0.0 	0.046 	0.318 	0.053 	0.595 	
139.950 	 0.0 	0.046 	0.318 	0.053 	0.595 	
140.000 	 0.0 	0.046 	0.318 	0.053 	0.595 	
140.050 	 3.0 	0.046 	0.318 	0.053 	0.595 	
140.100 	 3.0 	0.194 	0.318 	0.053 	0.594 	
140.150 	 3.0 	0.337 	0.318 	0.054 	0.594 	
140.200 	 3.0 	0.476 	0.318 	0.054 	0.594 	
140.250 	 3.0 	0.613 	0.319 	0.054 	0.594 	
140.300 	 3.0 	0.746 	0.319 	0.055 	0.594 	
140.350 	 3.0 	0.876 	0.319 	0.056 	0.594 	
140.400 	 3.0 	1.005 	0.319 	0.056 	0.594 	
140.450 	 3.0 	1.131 	0.319 	0.057 	0.594 	
140.500 	 3.0 	1.255 	0.319 	0.058 	0.593 	
140.550 	 3.0 	1.378 	0.319 	0.058 	0.593 	
140.600 	 3.0 	1.499 	0.320 	0.059 	0.593 	
140.650 	 3.0 	1.618 	0.320 	0.060 	0.592 	
140.700 	 3.0 	1.737 	0.320 	0.061 	0.592 	
140.750 	 3.0 	1.854 	0.320 	0.062 	0.592 	
140.800 	 3.0 	1.970 	0.320 	0.062 	0.591 	
140.850 	 3.0 	2.085 	0.321 	0.063 	0.591 	
140.900 	 3.0 	2.200 	0.321 	0.064 	0.591 	
140.950 	 3.0 	2.313 	0.321 	0.065 	0.590 	
141.000 	 3.0 	2.426 	0.322 	0.066 	0.590 	
141.050 	 3.0 	2.538 	0.322 	0.067 	0.589 	
141.100 	 3.0 	2.650 	0.322 	0.067 	0.589 	
141.150 	 3.0 	2.761 	0.323 	0.068 	0.588 	
141.200 	 3.0 	2.872 	0.323 	0.069 	0.588 	
141.250 	 3.0 	2.983 	0.323 	0.070 	0.587 	
141.300 	 3.0 	3.093 	0.324 	0.071 	0.586 	
141.350 	 3.0 	3.204 	0.324 	0.072 	0.586 	
141.400 	 3.0 	3.314 	0.325 	0.073 	0.585 	
141.450 	 3.0 	3.424 	0.325 	0.074 	0.584 	
141.500 	 3.0 	3.535 	0.325 	0.074 	0.584 	
141.550 	 3.0 	3.645 	0.326 	0.075 	0.583 	
141.600 	 3.0 	3.756 	0.326 	0.076 	0.582 	
141.650 	 3.0 	3.867 	0.327 	0.077 	0.581 	
141.700 	 3.0 	3.979 	0.327 	0.078 	0.581 	
141.750 	 3.0 	4.091 	0.328 	0.079 	0.580 	
141.800 	 3.0 	4.204 	0.328 	0.080 	0.579 	
141.850 	 3.0 	4.318 	0.329 	0.081 	0.578 	
141.900 	 3.0 	4.433 	0.330 	0.082 	0.577 	
141.950 	 3.0 	4.549 	0.330 	0.083 	0.576 	
142.000 	 3.0 	4.666 	0.331 	0.084 	0.575 	
142.050 	 0.0 	4.784 	0.331 	0.085 	0.574 	
142.100 	 0.0 	4.756 	0.332 	0.086 	0.574 	
142.150 	 0.0 	4.734 	0.332 	0.087 	0.573 	
142.200 	 0.0 	4.716 	0.333 	0.088 	0.572 	
142.250 	 0.0 	4.700 	0.334 	0.088 	0.571 	
142.300 	 0.0 	4.687 	0.334 	0.088 	0.570 	
142.350 	 0.0 	4.674 	0.335 	0.089 	0.569 	
142.400 	 0.0 	4.661 	0.335 	0.089 	0.568 	
142.450 	 0.0 	4.648 	0.336 	0.089 	0.567 	
142.500 	 0.0 	4.634 	0.336 	0.089 	0.566 	
142.550 	 0.0 	4.619 	0.337 	0.089 	0.565 	
142.600 	 0.0 	4.602 	0.337 	0.089 	0.565 	
142.650 	 0.0 	4.584 	0.338 	0.089 	0.564 	
142.700 	 0.0 	4.564 	0.338 	0.089 	0.563 	
142.750 	 0.0 	4.541 	0.339 	0.089 	0.562 	
142.800 	 0.0 	4.517 	0.339 	0.089 	0.561 	
142.850 	 0.0 	4.490 	0.340 	0.089 	0.560 	
142.900 	 0.0 	4.460 	0.340 	0.089 	0.560 	
142.950 	 0.0 	4.428 	0.341 	0.089 	0.559 	
143.000 	 0.0 	4.394 	0.341 	0.089 	0.558 	
143.050 	 0.0 	4.356 	0.342 	0.089 	0.557 	
143.100 	 0.0 	4.316 	0.342 	0.088 	0.557 	
143.150 	 0.0 	4.273 	0.342 	0.088 	0.556 	
143.200 	 0.0 	4.228 	0.343 	0.088 	0.555 	
143.250 	 0.0 	4.179 	0.343 	0.087 	0.554 	
143.300 	 0.0 	4.127 	0.344 	0.087 	0.554 	
143.350 	 0.0 	4.073 	0.344 	0.087 	0.553 	
143.400 	 0.0 	4.015 	0.344 	0.086 	0.552 	
143.450 	 0.0 	3.954 	0.345 	0.086 	0.552 	
143.500 	 0.0 	3.891 	0.345 	0.085 	0.551 	
143.550 	 0.0 	3.825 	0.345 	0.085 	0.551 	
143.600 	 0.0 	3.756 	0.346 	0.084 	0.550 	
143.650 	 0.0 	3.684 	0.346 	0.084 	0.550 	
143.700 	 0.0 	3.609 	0.346 	0.083 	0.549 	
143.750 	 0.0 	3.532 	0.346 	0.083 	0.549 	
143.800 	 0.0 	3.452 	0.347 	0.082 	0.548 	
143.850 	 0.0 	3.369 	0.347 	0.082 	0.548 	
143.900 	 0.0 	3.284 	0.347 	0.081 	0.547 	
143.950 	 0.0 	3.197 	0.347 	0.080 	0.547 	
144.000 	 0.0 	3.107 	0.347 	0.080 	0.546 	
144.050 	 0.0 	3.016 	0.348 	0.079 	0.546 	
144.100 	 0.0 	2.922 	0.348 	0.078 	0.546 	
144.150 	 0.0 	2.827 	0.348 	0.077 	0.545 	
144.200 	 0.0 	2.730 	0.348 	0.077 	0.545 	
144.250 	 0.0 	2.631 	0.348 	0.076 	0.545 	
144.300 	 0.0 	2.531 	0.348 	0.075 	0.544 	
144.350 	 0.0 	2.430 	0.348 	0.074 	0.544 	
144.400 	 0.0 	2.328 	0.348 	0.074 	0.544 	
144.450 	 0.0 	2.225 	0.348 	0.073 	0.544 	
144.500 	 0.0 	2.121 	0.348 	0.072 	0.544 	
144.550 	 0.0 	2.017 	0.348 	0.071 	0.544 	
144.600 	 0.0 	1.912 	0.348 	0.070 	0.544 	
144.650 	 0.0 	1.808 	0.348 	0.070 	0.543 	
144.700 	 0.0 	1.703 	0.348 	0.069 	0.543 	
144.750 	 0.0 	1.598 	0.348 	0.068 	0.543 	
144.800 	 0.0 	1.494 	0.348 	0.067 	0.543 	
144.850 	 0.0 	1.390 	0.348 	0.066 	0.543 	
144.900 	 0.0 	1.287 	0.348 	0.066 	0.543 	
144.950 	 0.0 	1.185 	0.348 	0.065 	0.543 	
145.000 	 0.0 	1.084 	0.348 	0.064 	0.543 	
145.050 	 0.0 	0.983 	0.348 	0.063 	0.544 	
145.100 	 0.0 	0.884 	0.348 	0.062 	0.544 	
145.150 	 0.0 	0.787 	0.347 	0.062 	0.544 	
145.200 	 0.0 	0.690 	0.347 	0.061 	0.544 	
145.250 	 0.0 	0.596 	0.347 	0.060 	0.544 	
145.300 	 0.0 	0.503 	0.347 	0.060 	0.544 	
145.350 	 0.0 	0.411 	0.347 	0.059 	0.545 	
145.400 	 0.0 	0.322 	0.347 	0.058 	0.545 	
145.450 	 0.0 	0.234 	0.346 	0.058 	0.545 	
145.500 	 0.0 	0.149 	0.346 	0.057 	0.545 	
145.550 	 0.0 	0.065 	0.346 	0.056 	0.546 	
145.600 	 0.0 	-0.017 	0.346 	0.056 	0.546 	
145.650 	 0.0 	-0.096 	0.345 	0.055 	0.546 	
145.700 	 0.0 	-0.173 	0.345 	0.054 	0.546 	
145.750 	 0.0 	-0.249 	0.345 	0.054 	0.547 	
145.800 	 0.0 	-0.322 	0.344 	0.053 	0.547 	
145.850 	 0.0 	-0.393 	0.344 	0.053 	0.548 	
145.900 	 0.0 	-0.461 	0.344 	0.052 	0.548 	
145.950 	 0.0 	-0.528 	0.344 	0.052 	0.548 	
146.000 	 0.0 	-0.592 	0.343 	0.051 	0.549 	
146.050 	 0.0 	-0.654 	0.343 	0.051 	0.549 	
146.100 	 0.0 	-0.714 	0.343 	0.051 	0.549 	
146.150 	 0.0 	-0.771 	0.342 	0.050 	0.550 	
146.200 	 0.0 	-0.827 	0.342 	0.050 	0.550 	
146.250 	 0.0 	-0.880 	0.342 	0.049 	0.551 	
146.300 	 0.0 	-0.931 	0.341 	0.049 	0.551 	
146.350 	 0.0 	-0.980 	0.341 	0.049 	0.552 	
146.400 	 0.0 	-1.027 	0.341 	0.048 	0.552 	
146.450 	 0.0 	-1.072 	0.340 	0.048 	0.553 	
146.500 	 0.0 	-1.116 	0.340 	0.048 	0.553 	
146.550 	 0.0 	-1.157 	0.340 	0.047 	0.554 	
146.600 	 0.0 	-1.196 	0.339 	0.047 	0.554 	
146.650 	 0.0 	-1.233 	0.339 	0.047 	0.555 	
146.700 	 0.0 	-1.268 	0.338 	0.047 	0.555 	
146.750 	 0.0 	-1.302 	0.338 	0.046 	0.556 	
146.800 	 0.0 	-1.334 	0.338 	0.046 	0.556 	
146.850 	 0.0 	-1.364 	0.337 	0.046 	0.557 	
146.900 	 0.0 	-1.392 	0.337 	0.046 	0.557 	
146.950 	 0.0 	-1.419 	0.337 	0.046 	0.558 	
147.000 	 0.0 	-1.444 	0.336 	0.045 	0.558 	
147.050 	 0.0 	-1.467 	0.336 	0.045 	0.559 	
147.100 	 0.0 	-1.489 	0.336 	0.045 	0.559 	
147.150 	 0.0 	-1.510 	0.335 	0.045 	0.560 	
147.200 	 0.0 	-1.529 	0.335 	0.045 	0.560 	
147.250 	 0.0 	-1.546 	0.334 	0.045 	0.561 	
147.300 	 0.0 	-1.563 	0.334 	0.044 	0.561 	
147.350 	 0.0 	-1.577 	0.334 	0.044 	0.562 	
147.400 	 0.0 	-1.591 	0.333 	0.044 	0.562 	
147.450 	 0.0 	-1.603 	0.333 	0.044 	0.563 	
147.500 	 0.0 	-1.614 	0.333 	0.044 	0.563 	
147.550 	 0.0 	-1.624 	0.332 	0.044 	0.564 	
147.600 	 0.0 	-1.633 	0.332 	0.044 	0.564 	
147.650 	 0.0 	-1.641 	0.332 	0.044 	0.565 	
147.700 	 0.0 	-1.647 	0.331 	0.044 	0.565 	
147.750 	 0.0 	-1.653 	0.331 	0.044 	0.566 	
147.800 	 0.0 	-1.657 	0.331 	0.044 	0.566 	
147.850 	 0.0 	-1.660 	0.330 	0.044 	0.567 	
147.900 	 0.0 	-1.663 	0.330 	0.044 	0.567 	
147.950 	 0.0 	-1.665 	0.330 	0.044 	0.568 	
148.000 	 0.0 	-1.665 	0.329 	0.044 	0.568 	
148.050 	 0.0 	-1.665 	0.329 	0.044 	0.569 	
148.100 	 0.0 	-1.664 	0.329 	0.043 	0.569 	
148.150 	 0.0 	-1.662 	0.328 	0.043 	0.570 	
148.200 	 0.0 	-1.660 	0.328 	0.043 	0.570 	
148.250 	 0.0 	-1.656 	0.328 	0.043 	0.571 	
148.300 	 0.0 	-1.652 	0.327 	0.043 	0.571 	
148.350 	 0.0 	-1.648 	0.327 	0.043 	0.572 	
148.400 	 0.0 	-1.642 	0.327 	0.043 	0.572 	
148.450 	 0.0 	-1.636 	0.326 	0.043 	0.573 	
148.500 	 0.0 	-1.630 	0.326 	0.044 	0.573 	
148.550 	 0.0 	-1.622 	0.326 	0.044 	0.573 	
148.600 	 0.0 	-1.615 	0.325 	0.044 	0.574 	
148.650 	 0.0 	-1.606 	0.325 	0.044 	0.574 	
148.700 	 0.0 	-1.597 	0.325 	0.044 	0.575 	
148.750 	 0.0 	-1.588 	0.325 	0.044 	0.575 	
148.800 	 0.0 	-1.578 	0.324 	0.044 	0.576 	
148.850 	 0.0 	-1.567 	0.324 	0.044 	0.576 	
148.900 	 0.0 	-1.557 	0.324 	0.044 	0.577 	
148.950 	 0.0 	-1.545 	0.324 	0.044 	0.577 	
149.000 	 0.0 	-1.534 	0.323 	0.044 	0.577 	
149.050 	 0.0 	-1.522 	0.323 	0.044 	0.578 	
149.100 	 0.0 	-1.509 	0.323 	0.044 	0.578 	
149.150 	 0.0 	-1.496 	0.322 	0.044 	0.579 	
149.200 	 0.0 	-1.483 	0.322 	0.044 	0.579 	
149.250 	 0.0 	-1.470 	0.322 	0.044 	0.579 	
149.300 	 0.0 	-1.456 	0.322 	0.044 	0.580 	
149.350 	 0.0 	-1.442 	0.322 	0.044 	0.580 	
149.400 	 0.0 	-1.427 	0.321 	0.044 	0.581 	
149.450 	 0.0 	-1.413 	0.321 	0.044 	0.581 	
149.500 	 0.0 	-1.398 	0.321 	0.045 	0.581 	
149.550 	 0.0 	-1.382 	0.321 	0.045 	0.582 	
149.600 	 0.0 	-1.367 	0.320 	0.045 	0.582 	
149.650 	 0.0 	-1.351 	0.320 	0.045 	0.582 	
149.700 	 0.0 	-1.336 	0.320 	0.045 	0.583 	
149.750 	 0.0 	-1.320 	0.320 	0.045 	0.583 	
149.800 	 0.0 	-1.303 	0.320 	0.045 	0.583 	
149.850 	 0.0 	-1.287 	0.319 	0.045 	0.584 	
149.900 	 0.0 	-1.270 	0.319 	0.045 	0.584 	
149.950 	 0.0 	-1.254 	0.319 	0.045 	0.584 	
150.000 	 0.0 	-1.237 	0.319 	0.045 	0.585 	
150.050 	 0.0 	-1.220 	0.319 	0.045 	0.585 	
150.100 	 0.0 	-1.203 	0.318 	0.045 	0.585 	
150.150 	 0.0 	-1.186 	0.318 	0.046 	0.586 	
150.200 	 0.0 	-1.168 	0.318 	0.046 	0.586 	
150.250 	 0.0 	-1.151 	0.318 	0.046 	0.586 	
150.300 	 0.0 	-1.133 	0.318 	0.046 	0.586 	
150.350 	 0.0 	-1.116 	0.318 	0.046 	0.587 	
150.400 	 0.0 	-1.098 	0.318 	0.046 	0.587 	
150.450 	 0.0 	-1.081 	0.317 	0.046 	0.587 	
150.500 	 0.0 	-1.063 	0.317 	0.046 	0.588 	
150.550 	 0.0 	-1.045 	0.317 	0.046 	0.588 	
150.600 	 0.0 	-1.027 	0.317 	0.046 	0.588 	
150.650 	 0.0 	-1.010 	0.317 	0.047 	0.588 	
150.700 	 0.0 	-0.992 	0.317 	0.047 	0.589 	
150.750 	 0.0 	-0.974 	0.317 	0.047 	0.589 	
150.800 	 0.0 	-0.956 	0.316 	0.047 	0.589 	
150.850 	 0.0 	-0.938 	0.316 	0.047 	0.589 	
150.900 	 0.0 	-0.920 	0.316 	0.047 	0.590 	
150.950 	 0.0 	-0.902 	0.316 	0.047 	0.590 	
151.000 	 0.0 	-0.885 	0.316 	0.047 	0.590 	
151.050 	 0.0 	-0.867 	0.316 	0.047 	0.590 	
151.100 	 0.0 	-0.849 	0.316 	0.047 	0.590 	
151.150 	 0.0 	-0.831 	0.316 	0.048 	0.591 	
151.200 	 0.0 	-0.813 	0.316 	0.048 	0.591 	
151.250 	 0.0 	-0.796 	0.315 	0.048 	0.591 	
151.300 	 0.0 	-0.778 	0.315 	0.048 	0.591 	
151.350 	 0.0 	-0.761 	0.315 	0.048 	0.591 	
151.400 	 0.0 	-0.743 	0.315 	0.048 	0.592 	
151.450 	 0.0 	-0.726 	0.315 	0.048 	0.592 	
151.500 	 0.0 	-0.708 	0.315 	0.048 	0.592 	
151.550 	 0.0 	-0.691 	0.315 	0.048 	0.592 	
151.600 	 0.0 	-0.674 	0.315 	0.048 	0.592 	
151.650 	 0.0 	-0.656 	0.315 	0.049 	0.592 	
151.700 	 0.0 	-0.639 	0.315 	0.049 	0.592 	
151.750 	 0.0 	-0.622 	0.315 	0.049 	0.593 	
151.800 	 0.0 	-0.606 	0.315 	0.049 	0.593 	
151.850 	 0.0 	-0.589 	0.315 	0.049 	0.593 	
151.900 	 0.0 	-0.572 	0.315 	0.049 	0.593 	
151.950 	 0.0 	-0.555 	0.315 	0.049 	0.593 	
152.000 	 0.0 	-0.539 	0.314 	0.049 	0.593 	
152.050 	 0.0 	-0.523 	0.314 	0.049 	0.593 	
152.100 	 0.0 	-0.506 	0.314 	0.049 	0.594 	
152.150 	 0.0 	-0.490 	0.314 	0.050 	0.594 	
152.200 	 0.0 	-0.474 	0.314 	0.050 	0.594 	
152.250 	 0.0 	-0.458 	0.314 	0.050 	0.594 	
152.300 	 0.0 	-0.442 	0.314 	0.050 	0.594 	
152.350 	 0.0 	-0.427 	0.314 	0.050 	0.594 	
152.400 	 0.0 	-0.411 	0.314 	0.050 	0.594 	
152.450 	 0.0 	-0.396 	0.314 	0.050 	0.594 	
152.500 	 0.0 	-0.380 	0.314 	0.050 	0.594 	
152.550 	 0.0 	-0.365 	0.314 	0.050 	0.594 	
152.600 	 0.0 	-0.350 	0.314 	0.050 	0.595 	
152.650 	 0.0 	-0.335 	0.314 	0.050 	0.595 	
152.700 	 0.0 	-0.321 	0.314 	0.051 	0.595 	
152.750 	 0.0 	-0.306 	0.314 	0.051 	0.595 	
152.800 	 0.0 	-0.292 	0.314 	0.051 	0.595 	
152.850 	 0.0 	-0.277 	0.314 	0.051 	0.595 	
152.900 	 0.0 	-0.263 	0.314 	0.051 	0.595 	
152.950 	 0.0 	-0.249 	0.314 	0.051 	0.595 	
153.000 	 0.0 	-0.236 	0.314 	0.051 	0.595 	
153.050 	 0.0 	-0.222 	0.314 	0.051 	0.595 	
153.100 	 0.0 	-0.208 	0.314 	0.051 	0.595 	
153.150 	 0.0 	-0.195 	0.314 	0.051 	0.595 	
153.200 	 0.0 	-0.182 	0.314 	0.051 	0.595 	
153.250 	 0.0 	-0.169 	0.314 	0.051 	0.595 	
153.300 	 0.0 	-0.156 	0.314 	0.052 	0.595 	
153.350 	 0.0 	-0.143 	0.314 	0.052 	0.595 	
153.400 	 0.0 	-0.131 	0.314 	0.052 	0.595 	
153.450 	 0.0 	-0.118 	0.314 	0.052 	0.595 	
153.500 	 0.0 	-0.106 	0.314 	0.052 	0.595 	
153.550 	 0.0 	-0.094 	0.314 	0.052 	0.596 	
153.600 	 0.0 	-0.082 	0.314 	0.052 	0.596 	
153.650 	 0.0 	-0.071 	0.314 	0.052 	0.596 	
153.700 	 0.0 	-0.059 	0.314 	0.052 	0.596 	
153.750 	 0.0 	-0.048 	0.314 	0.052 	0.596 	
153.800 	 0.0 	-0.037 	0.314 	0.052 	0.596 	
153.850 	 0.0 	-0.026 	0.314 	0.052 	0.596 	
153.900 	 0.0 	-0.015 	0.314 	0.053 	0.596 	
153.950 	 0.0 	-0.004 	0.314 	0.053 	0.596 	
154.000 	 0.0 	0.006 	0.314 	0.053 	0.596 	
154.050 	 0.0 	0.016 	0.314 	0.053 	0.596 	
154.100 	 0.0 	0.026 	0.314 	0.053 	0.596 	
154.150 	 0.0 	0.036 	0.314 	0.053 	0.596 	
154.200 	 0.0 	0.046 	0.315 	0.053 	0.596 	
154.250 	 0.0 	0.056 	0.315 	0.053 	0.596 	
154.300 	 0.0 	0.065 	0.315 	0.053 	0.596 	
154.350 	 0.0 	0.074 	0.315 	0.053 	0.596 	
154.400 	 0.0 	0.083 	0.315 	0.053 	0.596 	
154.450 	 0.0 	0.092 	0.315 	0.053 	0.596 	
154.500 	 0.0 	0.100 	0.315 	0.053 	0.596 	
154.550 	 0.0 	0.109 	0.315 	0.053 	0.596 	
154.600 	 0.0 	0.117 	0.315 	0.053 	0.595 	
154.650 	 0.0 	0.125 	0.315 	0.053 	0.595 	
154.700 	 0.0 	0.133 	0.315 	0.054 	0.595 	
154.750 	 0.0 	0.141 	0.315 	0.054 	0.595 	
154.800 	 0.0 	0.148 	0.315 	0.054 	0.595 	
154.850 	 0.0 	0.156 	0.315 	0.054 	0.595 	
154.900 	 0.0 	0.163 	0.315 	0.054 	0.595 	
154.950 	 0.0 	0.170 	0.315 	0.054 	0.595 	
155.000 	 0.0 	0.177 	0.315 	0.054 	0.595 	
155.050 	 0.0 	0.183 	0.315 	0.054 	0.595 	
155.100 	 0.0 	0.190 	0.315 	0.054 	0.595 	
155.150 	 0.0 	0.196 	0.315 	0.054 	0.595 	
155.200 	 0.0 	0.202 	0.315 	0.054 	0.595 	
155.250 	 0.0 	0.208 	0.315 	0.054 	0.595 	
155.300 	 0.0 	0.214 	0.315 	0.054 	0.595 	
155.350 	 0.0 	0.219 	0.316 	0.054 	0.595 	
155.400 	 0.0 	0.225 	0.316 	0.054 	0.595 	
155.450 	 0.0 	0.230 	0.316 	0.054 	0.595 	
155.500 	 0.0 	0.235 	0.316 	0.054 	0.595 	
155.550 	 0.0 	0.240 	0.316 	0.054 	0.595 	
155.600 	 0.0 	0.245 	0.316 	0.054 	0.595 	
155.650 	 0.0 	0.249 	0.316 	0.054 	0.595 	
155.700 	 0.0 	0.253 	0.316 	0.054 	0.595 	
155.750 	 0.0 	0.258 	0.316 	0.054 	0.595 	
155.800 	 0.0 	0.262 	0.316 	0.054 	0.595 	
155.850 	 0.0 	0.265 	0.316 	0.054 	0.595 	
155.900 	 0.0 	0.269 	0.316 	0.055 	0.595 	
155.950 	 0.0 	0.273 	0.316 	0.055 	0.595 	
156.000 	 0.0 	0.276 	0.316 	0.055 	0.594 	
156.050 	 0.0 	0.279 	0.316 	0.055 	0.594 	
